0.324723865	0.324723865	NA	0.751201088
NA	NA	NA	NA
-1.156399636	NA	-1.156399636	NA
NA	NA	NA	NA
0.845427241	0.845427241	NA	-0.259085049
-0.147194219	-0.147194219	NA	-0.232920957
-1.115727006	NA	-1.115727006	NA
-0.699247832	NA	-0.699247832	NA
NA	NA	NA	NA
-1.312469703	-1.312469703	NA	NA
0.38723592	0.38723592	NA	-0.272232781
1.783726702	NA	1.783726702	1.248015676
NA	NA	NA	NA
0.497056887	0.497056887	NA	NA
-2.244150883	-2.244150883	NA	NA
NA	NA	NA	1.908480711
0.068496921	0.068496921	NA	-1.05148047
0.093467818	0.093467818	NA	NA
-0.840355272	-0.840355272	NA	-1.908480711
1.291720658	1.291720658	NA	NA
-1.829158372	NA	-1.829158372	NA
0.263456715	NA	0.263456715	NA
NA	NA	NA	NA
-0.949132569	NA	-0.949132569	NA
1.956939261	NA	1.956939261	-1.114208212
NA	NA	NA	-0.780987024
NA	NA	NA	NA
NA	NA	NA	NA
-0.577162351	-0.577162351	NA	-2.06834498
0.519307822	0.519307822	NA	-0.439738407
NA	NA	NA	0.121664717
-0.832787583	-0.832787583	NA	0.295356553
0.475049386	0.475049386	NA	2.358389357
0.221346437	0.221346437	NA	-1.15034938
1.598511995	1.598511995	NA	0.715903993
0.694714814	0.694714814	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
-1.109125869	-1.109125869	NA	NA
-0.123869705	-0.123869705	NA	-0.441486601
NA	NA	NA	NA
-0.8737223	-0.8737223	NA	NA
-0.243263319	NA	-0.243263319	NA
-0.863353273	-0.863353273	NA	NA
1.166871142	1.166871142	NA	NA
NA	NA	NA	NA
0.643564069	0.643564069	NA	-0.393021235
0.33598864	0.33598864	NA	0.496388619
-0.345408572	NA	-0.345408572	1.583572047
NA	NA	NA	NA
-0.038230948	-0.038230948	NA	-1.265488683
-0.585582623	-0.585582623	NA	NA
0.822770882	0.822770882	NA	-1.301644399
-0.156185856	NA	-0.156185856	-0.469646503
NA	NA	NA	NA
-0.332229047	NA	-0.332229047	1.343488263
0.400684421	NA	0.400684421	0.171381182
-0.878942185	-0.878942185	NA	0.288734172
-0.377672689	-0.377672689	NA	-0.003966194
NA	NA	NA	NA
0.837827379	NA	0.837827379	NA
NA	NA	NA	1.355317393
NA	NA	NA	NA
-1.210098406	NA	-1.210098406	NA
NA	NA	NA	NA
NA	NA	NA	NA
-1.695023716	-1.695023716	NA	-0.494594938
1.221264696	1.221264696	NA	-1.54580405
NA	NA	NA	1.928463755
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
-0.004444391	NA	-0.004444391	0.14246989
1.109125869	1.109125869	NA	-0.872544519
-0.619691378	NA	-0.619691378	0.10569697
NA	NA	NA	NA
NA	NA	NA	-0.42580058
-0.226815287	-0.226815287	NA	0.501779287
NA	NA	NA	NA
-0.383406426	-0.383406426	NA	-0.418862731
0.769083114	NA	0.769083114	NA
NA	NA	NA	NA
0.7430576	0.7430576	NA	-1.666722382
NA	NA	NA	NA
0.281907831	0.281907831	NA	1.879864243
-0.26713957	NA	-0.26713957	NA
0.613242038	0.613242038	NA	-0.252528081
2.401857604	NA	2.401857604	0.335375599
1.387634971	NA	1.387634971	-1.324180703
0.274516216	0.274516216	NA	0.318639364
NA	NA	NA	NA
NA	NA	NA	-0.663575527
-1.051764083	NA	-1.051764083	NA
NA	NA	NA	NA
1.425887877	1.425887877	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.097039488	0.097039488	NA	1.444017058
NA	NA	NA	NA
NA	NA	NA	-0.226405467
NA	NA	NA	NA
NA	NA	NA	2.173445075
NA	NA	NA	NA
NA	NA	NA	NA
0.858203431	0.858203431	NA	-0.07702005
0.208611192	0.208611192	NA	NA
-0.889454501	-0.889454501	NA	0.211780245
NA	NA	NA	NA
-1.149488491	-1.149488491	NA	-1.102479733
1.01537086	1.01537086	NA	NA
-0.960349326	NA	-0.960349326	-2.310037539
1.287637037	1.287637037	NA	0.129659984
NA	NA	NA	NA
NA	NA	NA	NA
0.140009503	0.140009503	NA	-0.308640596
NA	NA	NA	0.528956764
-0.373857096	-0.373857096	NA	-2.246319595
NA	NA	NA	NA
0.268982353	NA	0.268982353	-0.396451267
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.059589891	NA	0.059589891	0.228033428
NA	NA	NA	NA
0.795640302	NA	0.795640302	0.512604724
0.53360186	0.53360186	NA	-0.800505943
-1.142631818	-1.142631818	NA	0.471418689
0.71293412	0.71293412	NA	-0.370836258
0.678960136	0.678960136	NA	NA
NA	NA	NA	NA
-0.837827379	NA	-0.837827379	-0.387884829
NA	NA	NA	NA
-0.23046495	-0.23046495	NA	0.283775699
NA	NA	NA	NA
NA	NA	NA	-0.436246039
NA	NA	NA	NA
2.603792411	2.603792411	NA	-1.367339273
NA	NA	NA	NA
NA	NA	NA	NA
1.514941443	1.514941443	NA	-0.427538236
-0.908091677	-0.908091677	NA	0.829251647
NA	NA	NA	0.032528444
NA	NA	NA	NA
NA	NA	NA	NA
-0.163388234	-0.163388234	NA	NA
0.107762113	0.107762113	NA	-2.017236046
-0.320978149	-0.320978149	NA	NA
NA	NA	NA	NA
-0.473060225	-0.473060225	NA	NA
-0.539761238	NA	-0.539761238	NA
-0.986040019	-0.986040019	NA	NA
-0.328474143	-0.328474143	NA	NA
NA	NA	NA	NA
0.798082364	0.798082364	NA	NA
-1.225020821	-1.225020821	NA	NA
-0.654536907	-0.654536907	NA	1.391994542
-1.461159658	-1.461159658	NA	0.391307954
NA	NA	NA	NA
1.338139202	1.338139202	NA	-0.190733773
0.757189783	0.757189783	NA	1.286979981
1.217525724	NA	1.217525724	-0.547293345
NA	NA	NA	NA
0.26161663	0.26161663	NA	NA
0.309767736	NA	0.309767736	NA
0.759559843	0.759559843	NA	0.056349619
0.457213313	0.457213313	NA	NA
-1.631253316	-1.631253316	NA	NA
1.184613713	1.184613713	NA	-1.230915605
-0.120287609	-0.120287609	NA	NA
-1.838712752	NA	-1.838712752	NA
0.080976058	0.080976058	NA	-1.347410374
0.60468236	NA	0.60468236	0.168162176
0.219524965	0.219524965	NA	0.905520181
0.485023643	0.485023643	NA	-1.290620099
0.781086242	0.781086242	NA	-0.403325397
-0.188665989	-0.188665989	NA	0.863296108
2.244150883	2.244150883	NA	-2.358389357
1.105843354	NA	1.105843354	NA
-2.315833234	-2.315833234	NA	1.25147976
-1.848437991	-1.848437991	NA	NA
NA	NA	NA	NA
NA	NA	NA	-1.120130329
0.60254937	0.60254937	NA	-0.099317636
-0.194097817	-0.194097817	NA	0.386174971
-0.150789405	-0.150789405	NA	NA
-0.977404786	-0.977404786	NA	NA
0.077409388	NA	0.077409388	0.081794504
NA	NA	NA	NA
-1.471578438	NA	-1.471578438	-0.734476746
0.997669358	NA	0.997669358	-1.331844193
1.382994127	1.382994127	NA	0.541773305
-0.100612396	NA	-0.100612396	NA
NA	NA	NA	0.32532289
-0.285609398	-0.285609398	NA	NA
1.725723528	1.725723528	NA	0.554679466
1.099313822	1.099313822	NA	-0.671505222
1.611401693	NA	1.611401693	0.300331838
-0.733718096	-0.733718096	NA	-0.593970797
0.370046937	0.370046937	NA	1.269029957
1.531961584	1.531961584	NA	-0.79832219
-0.080976058	-0.080976058	NA	1.347410374
NA	NA	NA	1.495399824
NA	NA	NA	0.783141022
-1.009435214	-1.009435214	NA	-2.110560259
1.275513187	NA	1.275513187	1.45307644
-1.801454925	NA	-1.801454925	1.126091994
0.621846886	0.621846886	NA	0.956920081
0.302315783	NA	0.302315783	1.09957122
NA	NA	NA	0.326996032
-0.596166759	NA	-0.596166759	-0.749099115
1.665843041	1.665843041	NA	-0.211780245
NA	NA	NA	NA
-1.733658335	NA	-1.733658335	-1.026978942
1.170390215	NA	1.170390215	NA
0.439521526	NA	0.439521526	1.763310702
-0.362442645	-0.362442645	NA	0.059527898
0.771474837	NA	0.771474837	-1.435074663
0.92978528	NA	0.92978528	-1.567111603
NA	NA	NA	1.686122787
NA	NA	NA	-2.26655013
0.186856623	0.186856623	NA	NA
-2.035068593	NA	-2.035068593	-0.057938685
-1.351311266	-1.351311266	NA	0.5826535
0.368143875	0.368143875	NA	1.1880591
0.963172441	0.963172441	NA	NA
0.55421367	NA	0.55421367	0.042053943
-1.271513299	NA	-1.271513299	-1.0377916
1.945016025	1.945016025	NA	-0.161729354
0.897403687	0.897403687	NA	0.136062146
-1.02735078	-1.02735078	NA	NA
0.654536907	0.654536907	NA	-0.807080244
2.163581874	2.163581874	NA	-0.571410344
-0.805437298	-0.805437298	NA	0.772406986
-1.392305895	-1.392305895	NA	1.013629672
-1.191816172	-1.191816172	NA	0.097723444
0.339752989	0.339752989	NA	-0.358966363
NA	NA	NA	0.811482554
0.23229093	0.23229093	NA	-0.747000447
1.526238998	1.526238998	NA	0.820334724
-0.274516216	-0.274516216	NA	NA
1.360224584	1.360224584	NA	2.593745588
NA	NA	NA	0.473192358
-1.188207237	NA	-1.188207237	-1.879864243
-0.513214308	NA	-0.513214308	0.807080244
-0.722132911	-0.722132911	NA	0.394735671
-0.715228138	-0.715228138	NA	-1.430646179
-0.371951342	NA	-0.371951342	-1.286979981
NA	NA	NA	-1.224175377
-1.416129513	NA	-1.416129513	-0.898371845
0.531553236	0.531553236	NA	NA
0.120287609	NA	0.120287609	NA
1.933363053	1.933363053	NA	-0.089756127
NA	NA	NA	-1.476262572
-1.445822654	NA	-1.445822654	-0.010312261
NA	NA	NA	-0.437991555
-1.492909061	NA	-1.492909061	-1.305354536
NA	NA	NA	-0.804884947
NA	NA	NA	0.184275327
-1.232585374	NA	-1.232585374	0.140867416
0.471072934	0.471072934	NA	-0.722067197
NA	NA	NA	-0.757527032
0.020445556	0.020445556	NA	0.98487893
1.680254542	1.680254542	NA	0.65568734
-0.23229093	NA	-0.23229093	0.995238557
1.304102662	NA	1.304102662	-0.128060284
0.785919084	NA	0.785919084	-0.886558852
-0.152587727	-0.152587727	NA	NA
-1.401739978	NA	-1.401739978	0.877196813
0.174207836	0.174207836	NA	0.693533702
1.573501087	1.573501087	NA	-0.224778107
-0.045348177	-0.045348177	NA	1.059789211
NA	NA	NA	-0.431017431
NA	NA	NA	0.791793638
-1.604923513	NA	-1.604923513	0.436246039
-1.617948212	NA	-1.617948212	0.216650133
-0.250594467	-0.250594467	NA	-0.809279439
-1.382994127	-1.382994127	NA	NA
0.994749412	0.994749412	NA	2.005246428
NA	NA	NA	-1.043243691
NA	NA	NA	-1.147280228
-0.165190139	NA	-0.165190139	-0.297014163
3.071808808	3.071808808	NA	2.082007637
-1.170390215	NA	-1.170390215	0.278824193
NA	NA	NA	-0.65568734
-0.687941912	-0.687941912	NA	0.177824559
NA	NA	NA	0.14407273
0.183239721	0.183239721	NA	0.824784988
NA	NA	NA	1.413206769
-0.717525926	-0.717525926	NA	-0.150487836
-0.172403186	-0.172403186	NA	1.234306788
-1.889198406	NA	-1.889198406	-0.28212443
-1.080000755	NA	-1.080000755	-1.970909947
-0.25610166	-0.25610166	NA	-1.387826533
-0.025780238	-0.025780238	NA	NA
-1.360224584	NA	-1.360224584	0.40160509
-0.199535379	NA	-0.199535379	-1.00307892
2.470957657	2.470957657	NA	-0.518039974
1.994483048	1.994483048	NA	0.153697696
1.585882539	1.585882539	NA	0.732400669
1.312469703	NA	1.312469703	NA
0.733718096	0.733718096	NA	0.375939297
0.459187828	0.459187828	NA	-1.021617387
0.577162351	NA	0.577162351	0.229661993
0.341636967	0.341636967	NA	0.405046899
NA	NA	NA	0.000793237
1.073651908	1.073651908	NA	-1.42187242
-1.878713028	NA	-1.878713028	0.683479662
-0.85307625	-0.85307625	NA	NA
-1.531961584	NA	-1.531961584	1.088029061
NA	NA	NA	-1.928463755
-0.994749412	NA	-0.994749412	-0.112080607
0.938033975	NA	0.938033975	-0.961947554
0.585582623	0.585582623	NA	1.713019997
-0.694714814	-0.694714814	NA	1.525176061
-0.073843703	-0.073843703	NA	0.622604727
NA	NA	NA	-0.774546646
1.01835214	1.01835214	NA	0.990045462
0.391071101	0.391071101	NA	0.247617486
NA	NA	NA	-0.736555993
-0.410334914	-0.410334914	NA	-0.613004419
0.364341737	0.364341737	NA	0.609180109
NA	NA	NA	-0.687492934
NA	NA	NA	-0.391307954
-0.179625214	NA	-0.179625214	1.635717457
-0.032894316	-0.032894316	NA	NA
0.50713979	0.50713979	NA	0.872544519
0.951925528	0.951925528	NA	-0.379346761
-0.77387098	NA	-0.77387098	-0.145675941
-1.012398579	NA	-1.012398579	0.310304889
0.932527794	0.932527794	NA	0.102506781
-0.871121267	-0.871121267	NA	1.105397603
-0.015111455	-0.015111455	NA	-0.362352531
0.606818106	0.606818106	NA	0.569543525
1.199080993	NA	1.199080993	-0.270586785
NA	NA	NA	1.861608971
NA	NA	NA	-0.550982648
-0.776271575	NA	-0.776271575	0.907913261
NA	NA	NA	-0.856407981
NA	NA	NA	-0.300331838
-0.04001006	-0.04001006	NA	0.126460912
1.838712752	1.838712752	NA	-0.056349619
1.392305895	1.392305895	NA	-1.408913458
-1.177472187	NA	-1.177472187	-0.643930885
-0.740716672	-0.740716672	NA	-2.951284099
-1.611401693	-1.611401693	NA	1.383682494
0.960349326	0.960349326	NA	-0.136062146
0.322850441	0.322850441	NA	-1.111261755
NA	NA	NA	-1.261963209
1.061082341	1.061082341	NA	1.0377916
-1.74170382	NA	-1.74170382	0.768138235
NA	NA	NA	-0.607271293
1.561356259	1.561356259	NA	-0.783141022
0.847971396	0.847971396	NA	-0.738638429
1.369247298	NA	1.369247298	-0.429277184
0.009777784	NA	0.009777784	NA
-0.400684421	-0.400684421	NA	-0.21015807
0.152587727	NA	0.152587727	-1.778532399
1.206409657	1.206409657	NA	-0.223151341
-1.910814927	NA	-1.910814927	0.675485928
0.199535379	0.199535379	NA	NA
-0.562524281	NA	-0.562524281	-0.71181026
0.043568668	0.043568668	NA	-2.173445075
0.910779914	0.910779914	NA	1.540585408
-0.692453653	NA	-0.692453653	-1.617844087
0.176013053	0.176013053	NA	-0.448492956
-0.53360186	-0.53360186	NA	1.439531471
NA	NA	NA	0.11367722
-0.109550389	-0.109550389	NA	NA
NA	NA	NA	0.112080607
NA	NA	NA	1.810274919
-0.916176235	NA	-0.916176235	-0.827016255
-0.566694165	-0.566694165	NA	2.384795718
NA	NA	NA	0.330345071
0.311633399	NA	0.311633399	-0.174601964
-1.125720868	NA	-1.125720868	1.114208212
0.192286579	NA	0.192286579	-0.508989629
-1.665843041	NA	-1.665843041	0.219899575
NA	NA	NA	-1.391994542
-0.938033975	NA	-0.938033975	-0.829251647
-0.568782804	NA	-0.568782804	1.15034938
-0.67448975	-0.67448975	NA	0.88421108
1.687593115	1.687593115	NA	-2.550414419
-0.343522159	-0.343522159	NA	0.518039974
-0.483024959	NA	-0.483024959	1.993538321
-0.764312814	-0.764312814	NA	-0.616837716
NA	NA	NA	-0.65372167
1.476848278	NA	1.476848278	0.742812946
NA	NA	NA	-0.123263132
-0.591925154	-0.591925154	NA	2.029522857
0.022223711	0.022223711	NA	1.818502652
-1.503834003	NA	-1.503834003	-0.519855122
-0.347296215	NA	-0.347296215	-1.629701704
2.007646674	NA	2.007646674	-1.870658683
NA	NA	NA	-0.487436028
NA	NA	NA	0.842752124
-0.884186129	NA	-0.884186129	0.108888234
-0.491031377	-0.491031377	NA	NA
-0.766695783	NA	-0.766695783	1.254958926
NA	NA	NA	-1.50027067
NA	NA	NA	-0.384466243
NA	NA	NA	-0.215026272
NA	NA	NA	-0.683479662
-0.479033364	-0.479033364	NA	0.851838387
0.817793383	0.817793383	NA	NA
-0.778676652	-0.778676652	NA	-0.620680098
-0.754823969	-0.754823969	NA	-1.108324915
1.617948212	1.617948212	NA	-0.434501851
-1.573501087	NA	-1.573501087	-1.059789211
0.089897341	0.089897341	NA	0.245981953
-0.812836062	NA	-0.812836062	1.476262572
-0.747751719	-0.747751719	NA	-0.577022804
2.434955602	NA	2.434955602	0.176213033
0.000888875	0.000888875	NA	-0.140867416
-0.093467818	-0.093467818	NA	NA
0.764312814	NA	0.764312814	-0.219899575
-0.131038716	-0.131038716	NA	-0.982305497
-0.793202975	NA	-0.793202975	0.460807516
NA	NA	NA	0.3203089
-0.624005286	-0.624005286	NA	-0.910311552
-1.673005359	NA	-1.673005359	1.032370184
1.240221125	1.240221125	NA	-0.543611476
1.112420378	1.112420378	NA	NA
0.427803311	NA	0.427803311	-0.287080565
NA	NA	NA	0.52349057
1.74170382	NA	1.74170382	-0.56023896
2.182427261	2.182427261	NA	0.239446349
-0.719827508	-0.719827508	NA	NA
-0.276362699	-0.276362699	NA	-0.82255782
1.259634016	1.259634016	NA	0.56023896
NA	NA	NA	-2.19059639
0.52950684	0.52950684	NA	0.780987024
-1.430818396	-1.430818396	NA	0.891269121
0.416143549	0.416143549	NA	0.365742859
NA	NA	NA	-0.342096221
-0.918884423	-0.918884423	NA	-1.096671978
0.313500147	0.313500147	NA	0.634201441
1.592165523	1.592165523	NA	1.457651202
-0.795640302	-0.795640302	NA	-0.229661993
NA	NA	NA	0.618757765
0.974542528	0.974542528	NA	-0.751201088
-1.139223541	-1.139223541	NA	-0.134461093
0.884186129	NA	0.884186129	-0.169771459
2.064112066	2.064112066	NA	-0.002379713
-0.439521526	-0.439521526	NA	1.462256675
-0.621846886	NA	-0.621846886	0.260726022
0.041789298	0.041789298	NA	1.448531888
1.080000755	1.080000755	NA	-3.105631121
-0.892097965	-0.892097965	NA	-0.061117261
-0.221346437	NA	-0.221346437	-0.946936993
1.45600922	NA	1.45600922	NA
-0.298596119	-0.298596119	NA	-0.954415393
-0.830275603	-0.830275603	NA	NA
-0.104186589	-0.104186589	NA	-1.770870262
0.226815287	0.226815287	NA	3.105631121
1.329485206	1.329485206	NA	1.959963985
NA	NA	NA	-2.096070366
0.095253501	NA	0.095253501	3.417103817
1.406504167	1.406504167	NA	1.466893374
0.641378812	0.641378812	NA	NA
-0.467103917	-0.467103917	NA	-0.301991913
NA	NA	NA	-1.673119378
1.749863652	NA	1.749863652	-0.051583258
NA	NA	NA	-1.404645961
1.631253316	1.631253316	NA	0.292043762
NA	NA	NA	-0.69151731
0.296737838	0.296737838	NA	0.369137396
0.91347475	NA	0.91347475	-0.545451486
-0.469087502	NA	-0.469087502	0.205294844
1.658765174	1.658765174	NA	0.272232781
NA	NA	NA	1.54580405
-0.270826051	NA	-0.270826051	-1.105397603
NA	NA	NA	-2.443217482
0.025780238	0.025780238	NA	NA
0.351075224	NA	0.351075224	0.578897662
NA	NA	NA	0.525310889
0.389152795	0.389152795	NA	-0.408493513
-1.20273725	NA	-1.20273725	2.19059639
-0.932527794	-0.932527794	NA	0.003966194
-0.349185096	-0.349185096	NA	NA
0.465122168	0.465122168	NA	-0.062706778
-2.222624441	NA	-2.222624441	0.736555993
-0.418082876	-0.418082876	NA	0.831491191
0.215884199	0.215884199	NA	-1.237712224
0.054247987	NA	0.054247987	-0.132860385
NA	NA	NA	-0.97717805
NA	NA	NA	NA
-1.132446396	NA	-1.132446396	1.005706112
0.300455432	0.300455432	NA	-0.171381182
NA	NA	NA	-2.082007637
-1.064208974	NA	-1.064208974	-1.540585408
-0.048907631	-0.048907631	NA	-0.102506781
-0.665589126	NA	-0.665589126	0.489223401
NA	NA	NA	-0.995238557
-0.339752989	-0.339752989	NA	NA
NA	NA	NA	-1.462256675
-0.724442157	-0.724442157	NA	0.740724074
NA	NA	NA	-1.647929746
-2.401857604	-2.401857604	NA	-0.96447043
-0.745402606	NA	-0.745402606	-0.755415026
-0.876329258	NA	-0.876329258	-1.520119229
NA	NA	NA	NA
-0.054247987	-0.054247987	NA	-0.100912081
-1.083191562	-1.083191562	NA	NA
-0.703795264	NA	-0.703795264	NA
-0.122078462	NA	-0.122078462	-0.651758524
NA	NA	NA	-1.525176061
2.554360729	2.554360729	NA	0.067476297
0.148991572	NA	0.148991572	0.856407981
0.699247832	NA	0.699247832	-0.184275327
0.8737223	NA	0.8737223	-1.045981399
-0.022223711	NA	-0.022223711	-0.202055396
0.515243352	NA	0.515243352	1.237712224
NA	NA	NA	1.065369262
-0.16158686	NA	-0.16158686	-0.321979329
0.632668178	NA	0.632668178	NA
-1.089606486	NA	-1.089606486	-0.241079281
0.287461646	NA	0.287461646	-1.371390798
0.469087502	NA	0.469087502	-0.306977157
0.362442645	NA	0.362442645	-1.076630059
-0.056028442	NA	-0.056028442	NA
-0.902734792	-0.902734792	NA	NA
NA	NA	NA	0.565815825
0.027558621	0.027558621	NA	1.794177701
NA	NA	NA	-1.8439538
-1.819768109	NA	-1.819768109	0.514414784
0.166992581	NA	0.166992581	0.029353976
-1.01835214	NA	-1.01835214	-1.439531471
NA	NA	NA	-0.874868299
1.021342497	1.021342497	NA	-0.9248128
0.871121267	0.871121267	NA	-0.034115799
-1.45600922	-1.45600922	NA	0.353894804
-0.259777431	NA	-0.259777431	-0.221525165
-0.459187828	-0.459187828	NA	NA
-0.235945221	-0.235945221	NA	-0.732400669
0.736046947	NA	0.736046947	0.724127697
NA	NA	NA	-0.084978503
0.918884423	0.918884423	NA	1.673119378
-0.515243352	-0.515243352	NA	1.301644399
-1.067346045	-1.067346045	NA	0.827016255
-1.105843354	NA	-1.105843354	0.663575527
-1.567399775	NA	-1.567399775	0.265653175
0.715228138	NA	0.715228138	NA
0.385320466	0.385320466	NA	-0.903132275
